place_id,name,category,latitude,longitude,rating,reviews,price_level,description
ChIJ_ew3pWe4yhQRRE6NhCG8yZw,Liberta Bar,Food,40.9879617,29.0238883,4.3,1134,2,Rahat atmosferinde kaliteli içeceklerinizi yudumlayabileceğiniz nezih bir Kadıköy barı. 💡 Tüyo: Buranın imza tatlısını denemeden masadan kalkma!
ChIJm-UFDGa4yhQR53L9WOqmieQ,Baykuş Pub,Scenery,40.989077699999996,29.028146399999997,4.4,570,1,"Öğrenci dostu fiyatları, nostaljik dekoruyla Kadıköy\"
ChIJvem4boLHyhQRDiOJ9oZ606M,Zeplin Pub&Delicatessen Cadde,Scenery,40.97392,29.046128999999997,4.4,1665,1,Bağdat Caddesi\
ChIJD9XnedC3yhQR5bBJECiOygk,Escape Club İstanbul,Nightlife,41.0359464,28.9823815,4.8,9695,2,"Sabahlara kadar süren elektronik müzikleriyle şehrin ritmini belirleyen gece kulübü. 💡 Tüyo: Gece geç saatlerde taksi bulmak zor olabilir, çıkmadan önce ulaşım planını yap."
ChIJKSGfFOq3yhQR13kfwQSoyQU,Villa Hall Club,Nightlife,41.0353229,28.979636000000003,4.9,3531,3,Lüks konsepti ve özel localarıyla VIP eğlence arayanların tercih ettiği mekan. 💡 Tüyo: Canlı müzik olan günleri sosyal medya hesaplarından takip edip gitmekte fayda var.
ChIJw8IfqL63yhQRH2QCP2Jmbtg,Jolly Club Beyoğlu,Nightlife,41.03500510000001,28.978408199999997,4.6,1528,2,Beyoğlu\
ChIJzxvnRWG3yhQR_TuTQZf-vW8,CLUB IQ,Nightlife,41.0349644,28.9809031,4.7,5921,2,"Turistlerin ve öğrencilerin akın ettiği, yüksek ritimli müzikleriyle Taksim kulüplerinden. 💡 Tüyo: Canlı müzik olan günleri sosyal medya hesaplarından takip edip gitmekte fayda var."
ChIJoYiH9GC3yhQR3k1Ns9INW_k,CLUB NEXUS İSTANBUL,Nightlife,41.0340592,28.9778471,4.7,2230,2,Modern ışık sistemleri ve DJ\
ChIJt_qmIGS3yhQRNN5Qlc0Nne4,u2 istanbul irish pub,Scenery,41.036446999999995,28.9820054,4.8,3413,1,Taksim\
ChIJLWxq-WO3yhQRfhbjkOe_Jnk,VERNON BEYOĞLU,Nightlife,41.034738,28.982435000000002,4.6,561,2,Kaliteli kokteyller eşliğinde nezih bir gece geçirebileceğiniz lounge. 💡 Tüyo: Canlı müzik olan günleri sosyal medya hesaplarından takip edip gitmekte fayda var.
ChIJBUf-Q-q3yhQRBY9AfIEkiBk,Label Club,Nightlife,41.0332265,28.976675,4.6,880,2,"Elektronik ve R&B müziğin popüler adreslerinden şık dekorasyonuyla öne çıkan kulüp. 💡 Tüyo: Gece geç saatlerde taksi bulmak zor olabilir, çıkmadan önce ulaşım planını yap."
ChIJN9TKAWG3yhQRKMR5kWq5EBs,Monkey’s After Taksim,Nightlife,41.0336733,28.9789033,4.4,745,2,"Eğlenceyi sonlandırmak istemeyenlerin sabahın ilk ışıklarına kadar dans ettiği after mekanı. 💡 Tüyo: Gece geç saatlerde taksi bulmak zor olabilir, çıkmadan önce ulaşım planını yap."
ChIJTx8IpGa3yhQRO6cN1jlnQ4E,Bova Jazz Club,Food,41.0360995,28.981548500000002,4.5,971,2,Beyoğlu\
ChIJK9kjWLW3yhQR5vYtzTTNMPU,Riddim Club Cihangir,Nightlife,41.0349527,28.984724200000002,4.2,485,2,"R&B, hip hop ve reggae sevenlerin yıllardır Taksim\"
ChIJcdBlv2_DyhQRJQMJnk2B8ao,SEBASTİAN LOUNGE Canlı Müzik Eğlence,Scenery,40.888675299999996,29.189217400000004,4.4,461,3,Kaliteli canlı performansları ve lezzetli yemekleriyle eğlence mekanı. 💡 Tüyo: En iyi fotoğraf kareleri için gün batımından hemen önceki \
ChIJtQ-s7m23yhQRCuxn-F8OX1A,Cahide Palazzo,Scenery,41.116319999999995,29.010280799999997,4.5,994,3,Maslak\
ChIJz9NkmGa5yhQRA8xZaw7v0nQ,HADİ SAHNE,Scenery,41.025414,28.980935,3.9,306,2,Popüler sanatçıların canlı akustik sahne aldığı performans mekanı. 💡 Tüyo: En iyi fotoğraf kareleri için gün batımından hemen önceki \
ChIJo8OS5WC3yhQRa06x-Knhi6U,The Bite Balo,Food,41.034513,28.978432,4.1,1010,2,Taksim\
ChIJEbUhdGe4yhQRHo0soQtNuQA,Karşı Sahne,Scenery,40.9886031,29.023854500000002,3.9,1085,2,"Alternatif ve bağımsız tiyatro oyunlarına, konserlere ev sahipliği yapan Kadıköy sahnesi. 💡 Tüyo: En iyi fotoğraf kareleri için gün batımından hemen önceki \"
ChIJDwzs_wK3yhQRvqo9FIeCcr0,Günay Restaurant,Scenery,41.0628938,28.990941499999998,4.3,698,3,Türkiye\
ChIJhxR94eC5yhQRcbhTAMdxuVo,Kumsaati Blues Club,Food,41.0295141,28.9734601,4.6,695,2,Blues ve Rock\
ChIJq6oaOuq5yhQRH_sorxWrvsc,Babylon,Scenery,41.058183299999996,28.980800099999996,4.5,1202,3,Bomontiada\
ChIJZw3GZIDHyhQRccNtL9qYLYw,Bostancı Fasıl,Scenery,40.952896599999995,29.0966509,4,416,2,Bostancı\
ChIJs4Ma7l-3yhQRPM0mXHba8G0,SUREYYA canli muzik mekani,Scenery,41.0329561,28.975115300000002,4.3,362,2,Eski 45\
ChIJ5VhICl64yhQR3FBvH11r9Dk,sakman,Scenery,40.9894062,29.029886899999994,4.4,382,2,Kadıköy\
ChIJn8lV0EG2yhQRsotEimvz41A,Sahne İstanbul,Scenery,41.0754629,29.019206999999994,4,465,3,Etiler\
ChIJPS9ROWC3yhQR4lQdanFJ7zc,Litera Restaurant / Lounge-Bar,Food,41.0323827,28.977897899999995,4.5,1034,3,"Litera Restaurant / Lounge-Bar, özenle hazırlanan menüsü ve benzersiz konseptiyle İstanbul gastronomi dünyasında öne çıkan özel bir mekandır. 💡 Tüyo: Akşam saatlerinde cam kenarı masalar için önceden rezervasyon yaptırmayı unutma!"
ChIJLwydnprNyhQRyKtkVk5iysE,Forestanbul Macera Park,Scenery,41.0463344,29.219578199999994,4.4,848,1,"Kemerburgaz ormanları içinde zipline ve ip parkurlarıyla dolu doğa macera alanı. 💡 Tüyo: Hafta sonları çok kalabalık olabiliyor, sabah erken saatler en huzurlu zamanı."
ChIJDd1xd-SjyhQRZZOuXu2ZXx0,Soğuksu Macera Parkı,Scenery,41.0008033,28.7724173,4.2,1135,1,"Ailenizle doğa içinde aksiyon dolu aktiviteler yapabileceğiniz macera parkı. 💡 Tüyo: Hafta sonları çok kalabalık olabiliyor, sabah erken saatler en huzurlu zamanı."
ChIJgbeoXLrJyhQRe-2pP0Q-iVU,Doğa Eğlence Parkı,Scenery,41.0394918,29.119481600000004,4.7,550,1,Çocuklar ve yetişkinler için ormanlık alanda kamp ve hayatta kalma temalı parkurlar. 💡 Tüyo: En iyi fotoğraf kareleri için gün batımından hemen önceki \
ChIJC4xMYc61yhQRQKToC4ZsK7w,Xtrem Aventures İstanbul,Scenery,41.108196199999995,29.007019000000003,4.3,517,2,UNIQ İstanbul içinde ağaçların tepesinde ağlarla tasarlanmış yüksek macera parkı. 💡 Tüyo: En iyi fotoğraf kareleri için gün batımından hemen önceki \
ChIJFyoRSC2zyhQRTUMCxpXm8L0,Forest Kemerburgaz - Türkiyenin En Büyük Ve En Güvenli Macera Ve Oyun Parkı,Scenery,41.1985502,28.912950699999996,4.1,1351,1,"Forest Kemerburgaz - Türkiyenin En Büyük Ve En Güvenli Macera Ve Oyun Parkı, şehrin doğal güzelliklerini ve büyüleyici manzaralarını yaşayabileceğiniz huzur dolu bir duraktır. 💡 Tüyo: Hafta sonları çok kalabalık olabiliyor, sabah erken saatler en huzurlu zamanı."
ChIJyx21juOjyhQRqaMYT6Jtlh4,Küçükçekmece Belediyesi Macera Parkı,Scenery,41.0012356,28.7718981,4.4,633,1,"Göl manzaralı, güvenli ve eğlenceli tırmanış ve aktivite alanları. 💡 Tüyo: Rüzgarlı günlerde biraz serin olabilir, yanına ince bir ceket almayı düşünebilirsin."
ChIJ_SQz6aDan0ARWL3B1285wgk,İncekum Orman Park,Scenery,41.2116416,29.345850599999995,4.2,1550,1,Şile\
ChIJf01k4KNYtRQRtBuvBRbu9eU,Macera Adası AKBATI,Scenery,41.055838099999995,28.667820799999998,4,488,2,"Alışveriş merkezinin içinde çocuklara hitap eden kapalı tırmanış bölgesi. 💡 Tüyo: Rüzgarlı günlerde biraz serin olabilir, yanına ince bir ceket almayı düşünebilirsin."
ChIJD8kt7_fTyhQRuAPYJTvu4a0,Park Of İstanbul,Scenery,41.0510239,29.2487358,3.9,9103,1,"İçinde hayvanat bahçesi, mesire alanı ve macera parkı barındıran kompleks. 💡 Tüyo: En iyi fotoğraf kareleri için gün batımından hemen önceki \"
ChIJK-rbYxMgyxQRQzVBg8shSC4,Eskihisar Macera ve Aksiyon Parkı,Scenery,40.7716053,29.433932799999997,4.2,1377,1,"Gebze sınırında deniz manzaralı ağaçlık alanda tırmanış ve zipline deneyimi. 💡 Tüyo: Rüzgarlı günlerde biraz serin olabilir, yanına ince bir ceket almayı düşünebilirsin."
ChIJlaZCYwS3yhQRE4xpjH61aPM,Zippline Nakkaştepe,Scenery,41.0365073,29.0404275,4.4,1999,1,15 Temmuz Şehitler Köprüsü manzarası eşliğinde İstanbul\
ChIJ62sNpmy7yhQRH2Tq1spQ-2U,İBB Çırpıcı Şehir Parkı,Scenery,40.9997098,28.8878861,4.2,4410,1,"Geniş yeşil alanları, çocuk oyun parkları ve spor sahalarıyla şehrin nefes aldıran merkezlerinden. 💡 Tüyo: En iyi fotoğraf kareleri için gün batımından hemen önceki \"
ChIJtZsJU3K3yhQRqV0piws9Oqc,Harbiye Cemil Topuzlu Açık Hava Tiyatrosu,Scenery,41.0460612,28.9900301,4.6,14549,2,Yaz aylarında İstanbul\
ChIJ8ySniua3yhQRzGgiB2HKv-w,Kuruçeşme Açık Hava Konser Alanı,Scenery,41.052158399999996,29.0338193,4.5,1812,2,Boğaz\
ChIJpdGf-0W2yhQR3eDIXIJYJSc,Zorlu Performans Sanatları Merkezi,Scenery,41.0666909,29.0162415,4.6,18852,1,"Dünyaca ünlü Broadway müzikallerini ağırlayan sayılı sahne sanatları merkezlerinden. 💡 Tüyo: Rüzgarlı günlerde biraz serin olabilir, yanına ince bir ceket almayı düşünebilirsin."
ChIJA2jIj3O3yhQRIBcTDmjZExo,KüçükÇiftlik Park,Scenery,41.042964999999995,28.992969999999996,4.2,6607,1,Maçka\
ChIJs0fdCdS7yhQRiJJAU1StqlA,Yenikapı Etkinlik Alanı,Scenery,40.999623,28.947722,4.3,9912,2,Devasa konserlerden fuarlara kadar her türlü büyük organizasyonun merkezi. 💡 Tüyo: En iyi fotoğraf kareleri için gün batımından hemen önceki \
ChIJUZQnI5mlyhQR9yIeLj93XtQ,Moi Sahne,Art,41.0640097,28.807152499999997,4.3,1374,2,Tiyatro oyunları ve akustik konserler için donanımı son derece başarılı sahne. 💡 Tüyo: Eserlerin yanındaki QR kodlarını okutarak ekstra bilgi alabilirsin.
ChIJcxGCNGW3yhQRCCbauqcdkgQ,Atatürk Kültür Merkezi,Scenery,41.036636,28.987796899999996,4.6,2963,3,Taksim Meydanı\
ChIJN9QKGQ23yhQRJM_Jn55DEmU,Cemal Reşit Rey Konser Salonu,Scenery,41.0481129,28.990169299999998,4.7,4264,2,"Klasik müzik için tasarlanmış ilk salonlardan biri, dünyaca ünlü virtüözleri ağırlıyor. 💡 Tüyo: En iyi fotoğraf kareleri için gün batımından hemen önceki \"
ChIJeVBdN6K3yhQRVnvOlxq9Q8w,IF Performance Hall Beşiktaş,Scenery,41.044051599999996,29.006468899999998,4,1916,1,Beşiktaş\
ChIJTX9KKNK7yhQRdQFmHlSOYM4,Dr. Mimar Kadir Topbaş Gösteri ve Sanat Merkezi,Scenery,40.9993464,28.9435425,4.3,5885,2,Uluslararası sergilere ve e-spor turnuvalarına ev sahipliği yapan dev kompleks. 💡 Tüyo: En iyi fotoğraf kareleri için gün batımından hemen önceki \
ChIJC9bMfV24yhQRGG2vjgDI4oQ,Dorock XL,Scenery,40.9897531,29.022944900000002,3.8,5572,2,Kadıköy\
ChIJj2SjrM-1yhQRMm5gucYNnOM,UNIQ İstanbul,Scenery,41.107837599999996,29.007883000000003,4.2,8473,2,"Doğayla iç içe konserler, tiyatrolar, buz pateni gibi pek çok etkinliğin yapıldığı yaşam merkezi. 💡 Tüyo: Hafta sonları çok kalabalık olabiliyor, sabah erken saatler en huzurlu zamanı."
ChIJF7c5u3K3yhQRLQtY_183iFQ,İstanbul Kongre Merkezi,Scenery,41.046363799999995,28.988935400000003,4.4,6942,2,"Uluslararası zirvelere ve moda haftalarına ev sahipliği yapan tam donanımlı kongre vadisi. 💡 Tüyo: Rüzgarlı günlerde biraz serin olabilir, yanına ince bir ceket almayı düşünebilirsin."
ChIJp0SblGC3yhQRrChWG6-DFe8,Sanat Performance,Scenery,41.034875199999995,28.9775322,4.2,1416,1,Nevizade\
ChIJb_zvt46gyhQRu0pZJWq0Rdk,Torium Sahne,Scenery,41.0041319,28.689490300000003,4.2,1815,2,"Tiyatro ve kültür sanat etkinliklerini ulaşılabilir kılan kapalı salon. 💡 Tüyo: Rüzgarlı günlerde biraz serin olabilir, yanına ince bir ceket almayı düşünebilirsin."
ChIJ5ysqiGW4yhQRzrl7At-ei-I,Nâzım Hikmet Kültür Merkezi,Scenery,40.9892606,29.030470799999996,4.5,9725,2,"Ağaçlar altındaki bahçesi, film gösterimleri ve sanat atölyeleriyle entelektüel buluşma noktası. 💡 Tüyo: Hafta sonları çok kalabalık olabiliyor, sabah erken saatler en huzurlu zamanı."
ChIJa3UHWmW4yhQRz4qZ43ShdIU,Escape İstanbul,Scenery,40.9894759,29.027085,4.6,1013,2,Şifre çözme ve gizem dolu senaryolarıyla zeka dolu bir eğlence sunan kaçış oyunu. 💡 Tüyo: En iyi fotoğraf kareleri için gün batımından hemen önceki \
ChIJjb82Pvy2yhQRS6TmoUbus_M,Escapist,Scenery,41.068124999999995,28.992176,4.8,2095,2,Trump Towers\
ChIJRRNgvGO3yhQRAMl9XFtOOjk,Taksim Korku Evi Korkusaati,Scenery,41.0331623,28.983809299999994,4.7,2386,2,"Canlı aktörleri ve korku filmlerini aratmayan senaryosuyla adrenalin tutkunlarının mekanı. 💡 Tüyo: Rüzgarlı günlerde biraz serin olabilir, yanına ince bir ceket almayı düşünebilirsin."
ChIJRS7Dm224yhQRidhfxB34jw8,Frankenstein Korku Evi,Scenery,40.992787299999996,29.042509799999998,4.9,4566,2,Kadıköy\
ChIJrbjmZmS5yhQR36n9GQmOJTE,Dehşetin Yüzü Korku Evi,Scenery,40.9914627,29.0407981,4.3,1538,2,Sürpriz aktörler ve karanlık odalarıyla çığlık çığlığa bir macera yaşatmayı garanti eden korku mekanı. 💡 Tüyo: En iyi fotoğraf kareleri için gün batımından hemen önceki \
